2025-06-10 20:26:05,086 - __main__ - INFO - Starting MAIN function of sample_data.py
2025-06-10 20:26:05,087 - __main__ - INFO - Entered Reset table function.
2025-06-10 20:26:05,764 - __main__ - INFO - Executed. All tables reset successfuly
2025-06-10 20:26:05,765 - __main__ - INFO - Entered the insert users function
2025-06-10 20:26:05,865 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 33, 'name': 'Randy Wong', 'email': 'nicholasperry@example.org'}] count=None
2025-06-10 20:26:05,865 - __main__ - INFO - uid:33
2025-06-10 20:26:05,961 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 34, 'name': 'Monica Duncan', 'email': 'caguilar@example.com'}] count=None
2025-06-10 20:26:05,962 - __main__ - INFO - uid:34
2025-06-10 20:26:06,059 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 35, 'name': 'Crystal Morales', 'email': 'mcurry@example.com'}] count=None
2025-06-10 20:26:06,059 - __main__ - INFO - uid:35
2025-06-10 20:26:06,152 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 36, 'name': 'Vincent Banks', 'email': 'josepowell@example.org'}] count=None
2025-06-10 20:26:06,152 - __main__ - INFO - uid:36
2025-06-10 20:26:06,246 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 37, 'name': 'Angel Mata', 'email': 'hashley@example.com'}] count=None
2025-06-10 20:26:06,247 - __main__ - INFO - uid:37
2025-06-10 20:26:06,341 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 38, 'name': 'Nicholas Garcia', 'email': 'cisnerosshelby@example.net'}] count=None
2025-06-10 20:26:06,341 - __main__ - INFO - uid:38
2025-06-10 20:26:06,438 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 39, 'name': 'Amanda Spears', 'email': 'sullivanjames@example.com'}] count=None
2025-06-10 20:26:06,438 - __main__ - INFO - uid:39
2025-06-10 20:26:06,532 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 40, 'name': 'Jonathan Holder', 'email': 'charlespace@example.net'}] count=None
2025-06-10 20:26:06,532 - __main__ - INFO - uid:40
2025-06-10 20:26:06,687 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 41, 'name': 'Raymond Williamson', 'email': 'michaeltaylor@example.com'}] count=None
2025-06-10 20:26:06,687 - __main__ - INFO - uid:41
2025-06-10 20:26:06,778 - __main__ - INFO - Inserted into users, recieved response: data=[{'user_id': 42, 'name': 'Clayton Brown', 'email': 'tamaramoore@example.net'}] count=None
2025-06-10 20:26:06,779 - __main__ - INFO - uid:42
2025-06-10 20:26:06,779 - __main__ - INFO - User IDS: [33, 34, 35, 36, 37, 38, 39, 40, 41, 42]
2025-06-10 20:26:06,779 - __main__ - INFO - Inserting accounts function
2025-06-10 20:26:06,967 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 29, 'user_id': 33, 'account_name': 'Television Account', 'balance': 4910.02}] count=None
2025-06-10 20:26:07,077 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 30, 'user_id': 33, 'account_name': 'War Account', 'balance': 2834.4}] count=None
2025-06-10 20:26:07,332 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 31, 'user_id': 34, 'account_name': 'Stop Account', 'balance': 7466.19}] count=None
2025-06-10 20:26:07,525 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 32, 'user_id': 34, 'account_name': 'Budget Account', 'balance': 8357.94}] count=None
2025-06-10 20:26:07,623 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 33, 'user_id': 35, 'account_name': 'Discuss Account', 'balance': 4099.0}] count=None
2025-06-10 20:26:07,805 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 34, 'user_id': 36, 'account_name': 'Owner Account', 'balance': 2148.5}] count=None
2025-06-10 20:26:07,933 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 35, 'user_id': 37, 'account_name': 'Writer Account', 'balance': 2516.48}] count=None
2025-06-10 20:26:08,085 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 36, 'user_id': 38, 'account_name': 'Edge Account', 'balance': 6280.81}] count=None
2025-06-10 20:26:08,181 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 37, 'user_id': 39, 'account_name': 'Continue Account', 'balance': 1139.85}] count=None
2025-06-10 20:26:08,359 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 38, 'user_id': 39, 'account_name': 'Rest Account', 'balance': 9333.78}] count=None
2025-06-10 20:26:08,452 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 39, 'user_id': 40, 'account_name': 'Although Account', 'balance': 4560.86}] count=None
2025-06-10 20:26:08,556 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 40, 'user_id': 40, 'account_name': 'Catch Account', 'balance': 3924.49}] count=None
2025-06-10 20:26:08,651 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 41, 'user_id': 41, 'account_name': 'Be Account', 'balance': 5545.92}] count=None
2025-06-10 20:26:08,821 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 42, 'user_id': 42, 'account_name': 'Weight Account', 'balance': 9376.62}] count=None
2025-06-10 20:26:08,918 - __main__ - INFO - Inserted into accounts, recieved response: data=[{'account_id': 43, 'user_id': 42, 'account_name': 'Clear Account', 'balance': 7841.29}] count=None
2025-06-10 20:26:08,918 - __main__ - INFO - account ids: [29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]
2025-06-10 20:26:08,918 - __main__ - INFO - Inserting categories function
2025-06-10 20:26:09,715 - __main__ - INFO - Exiting insert categories
2025-06-10 20:26:09,716 - __main__ - INFO - Inserting transactions.
2025-06-10 20:26:09,845 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 201, 'account_id': 32, 'category_id': 20, 'amount': 3586.23, 'transaction_date': '2025-04-10', 'description': 'Light truth try later.'}] count=None
2025-06-10 20:26:12,825 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 229, 'account_id': 30, 'category_id': 18, 'amount': 1784.84, 'transaction_date': '2025-03-26', 'description': 'Parent prevent inside.'}] count=None
2025-06-10 20:26:12,913 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 230, 'account_id': 33, 'category_id': 19, 'amount': 177.72, 'transaction_date': '2025-03-18', 'description': 'Great.'}] count=None
2025-06-10 20:26:13,000 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 231, 'account_id': 40, 'category_id': 17, 'amount': 1517.51, 'transaction_date': '2025-05-04', 'description': 'Local measure sense.'}] count=None
2025-06-10 20:26:13,096 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 232, 'account_id': 33, 'category_id': 18, 'amount': 1730.45, 'transaction_date': '2025-05-05', 'description': 'Their media.'}] count=None
2025-06-10 20:26:13,187 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 233, 'account_id': 32, 'category_id': 18, 'amount': 2595.83, 'transaction_date': '2025-04-12', 'description': 'Into six husband.'}] count=None
2025-06-10 20:26:13,279 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 234, 'account_id': 40, 'category_id': 19, 'amount': 4701.15, 'transaction_date': '2025-03-25', 'description': 'Miss.'}] count=None
2025-06-10 20:26:13,371 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 235, 'account_id': 31, 'category_id': 18, 'amount': 3183.33, 'transaction_date': '2025-03-23', 'description': 'Coach act.'}] count=None
2025-06-10 20:26:13,468 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 236, 'account_id': 42, 'category_id': 20, 'amount': 4439.24, 'transaction_date': '2025-03-26', 'description': 'Experience.'}] count=None
2025-06-10 20:26:13,561 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 237, 'account_id': 30, 'category_id': 17, 'amount': 4038.76, 'transaction_date': '2025-04-22', 'description': 'Strategy close.'}] count=None
2025-06-10 20:26:13,653 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 238, 'account_id': 40, 'category_id': 20, 'amount': 2945.06, 'transaction_date': '2025-03-21', 'description': 'Decade value.'}] count=None
2025-06-10 20:26:13,756 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 239, 'account_id': 36, 'category_id': 20, 'amount': 4910.67, 'transaction_date': '2025-03-14', 'description': 'Short interest four decision.'}] count=None
2025-06-10 20:26:13,847 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 240, 'account_id': 37, 'category_id': 16, 'amount': 2365.27, 'transaction_date': '2025-05-29', 'description': 'Simple deal half.'}] count=None
2025-06-10 20:26:13,937 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 241, 'account_id': 39, 'category_id': 20, 'amount': 297.24, 'transaction_date': '2025-03-20', 'description': 'Check attorney stuff.'}] count=None
2025-06-10 20:26:14,026 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 242, 'account_id': 42, 'category_id': 16, 'amount': 3991.61, 'transaction_date': '2025-05-25', 'description': 'Case within discuss.'}] count=None
2025-06-10 20:26:14,116 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 243, 'account_id': 36, 'category_id': 21, 'amount': 1080.22, 'transaction_date': '2025-05-15', 'description': 'Event focus black.'}] count=None
2025-06-10 20:26:14,213 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 244, 'account_id': 35, 'category_id': 20, 'amount': 1616.52, 'transaction_date': '2025-05-01', 'description': 'Thus election decision authority.'}] count=None
2025-06-10 20:26:14,391 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 245, 'account_id': 29, 'category_id': 18, 'amount': 3727.61, 'transaction_date': '2025-04-20', 'description': 'Society course.'}] count=None
2025-06-10 20:26:14,492 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 246, 'account_id': 30, 'category_id': 21, 'amount': 2626.54, 'transaction_date': '2025-06-03', 'description': 'His.'}] count=None
2025-06-10 20:26:14,581 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 247, 'account_id': 42, 'category_id': 16, 'amount': 2800.5, 'transaction_date': '2025-05-08', 'description': 'Kid letter fear.'}] count=None
2025-06-10 20:26:14,672 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 248, 'account_id': 37, 'category_id': 17, 'amount': 1365.58, 'transaction_date': '2025-05-04', 'description': 'Happy miss seek.'}] count=None
2025-06-10 20:26:14,762 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 249, 'account_id': 34, 'category_id': 20, 'amount': 1596.38, 'transaction_date': '2025-04-21', 'description': 'Cup his cold.'}] count=None
2025-06-10 20:26:14,850 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 250, 'account_id': 42, 'category_id': 21, 'amount': 4688.88, 'transaction_date': '2025-06-08', 'description': 'Direction suffer.'}] count=None
2025-06-10 20:26:14,941 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 251, 'account_id': 39, 'category_id': 18, 'amount': 3272.89, 'transaction_date': '2025-03-16', 'description': 'Create lot.'}] count=None
2025-06-10 20:26:15,029 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 252, 'account_id': 38, 'category_id': 18, 'amount': 1818.32, 'transaction_date': '2025-03-31', 'description': 'Road pull cup.'}] count=None
2025-06-10 20:26:15,124 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 253, 'account_id': 30, 'category_id': 18, 'amount': 846.94, 'transaction_date': '2025-04-10', 'description': 'Believe.'}] count=None
2025-06-10 20:26:15,218 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 254, 'account_id': 39, 'category_id': 16, 'amount': 920.37, 'transaction_date': '2025-04-09', 'description': 'Gas.'}] count=None
2025-06-10 20:26:15,307 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 255, 'account_id': 41, 'category_id': 21, 'amount': 3527.04, 'transaction_date': '2025-03-30', 'description': 'Environment party.'}] count=None
2025-06-10 20:26:15,395 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 256, 'account_id': 37, 'category_id': 17, 'amount': 4186.19, 'transaction_date': '2025-05-03', 'description': 'News authority.'}] count=None
2025-06-10 20:26:15,490 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 257, 'account_id': 34, 'category_id': 19, 'amount': 2332.65, 'transaction_date': '2025-04-15', 'description': 'Four work tax.'}] count=None
2025-06-10 20:26:15,578 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 258, 'account_id': 31, 'category_id': 20, 'amount': 3696.26, 'transaction_date': '2025-04-23', 'description': 'Fly method how.'}] count=None
2025-06-10 20:26:15,677 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 259, 'account_id': 35, 'category_id': 16, 'amount': 4982.6, 'transaction_date': '2025-05-01', 'description': 'Ready ok.'}] count=None
2025-06-10 20:26:15,769 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 260, 'account_id': 39, 'category_id': 20, 'amount': 2974.79, 'transaction_date': '2025-06-08', 'description': 'Fine.'}] count=None
2025-06-10 20:26:15,864 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 261, 'account_id': 36, 'category_id': 17, 'amount': 2158.34, 'transaction_date': '2025-03-24', 'description': 'Future civil.'}] count=None
2025-06-10 20:26:15,961 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 262, 'account_id': 42, 'category_id': 20, 'amount': 2085.19, 'transaction_date': '2025-06-04', 'description': 'Grow argue shoulder.'}] count=None
2025-06-10 20:26:16,051 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 263, 'account_id': 31, 'category_id': 17, 'amount': 3481.22, 'transaction_date': '2025-05-03', 'description': 'Bad inside.'}] count=None
2025-06-10 20:26:16,143 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 264, 'account_id': 31, 'category_id': 20, 'amount': 4517.67, 'transaction_date': '2025-05-21', 'description': 'News car light.'}] count=None
2025-06-10 20:26:16,232 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 265, 'account_id': 34, 'category_id': 17, 'amount': 2446.51, 'transaction_date': '2025-04-28', 'description': 'House throw.'}] count=None
2025-06-10 20:26:16,327 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 266, 'account_id': 37, 'category_id': 21, 'amount': 2549.43, 'transaction_date': '2025-04-26', 'description': 'Can likely article.'}] count=None
2025-06-10 20:26:16,436 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 267, 'account_id': 41, 'category_id': 17, 'amount': 956.31, 'transaction_date': '2025-06-06', 'description': 'Herself majority.'}] count=None
2025-06-10 20:26:16,539 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 268, 'account_id': 36, 'category_id': 16, 'amount': 656.2, 'transaction_date': '2025-04-08', 'description': 'Growth.'}] count=None
2025-06-10 20:26:16,640 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 269, 'account_id': 41, 'category_id': 18, 'amount': 4277.45, 'transaction_date': '2025-05-22', 'description': 'Respond common.'}] count=None
2025-06-10 20:26:16,743 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 270, 'account_id': 30, 'category_id': 19, 'amount': 843.64, 'transaction_date': '2025-06-08', 'description': 'Bit offer near.'}] count=None
2025-06-10 20:26:16,836 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 271, 'account_id': 37, 'category_id': 19, 'amount': 4611.35, 'transaction_date': '2025-05-02', 'description': 'Hotel answer baby.'}] count=None
2025-06-10 20:26:16,930 - __main__ - INFO - Transacction insertion status: data=[{'transaction_id': 272, 'account_id': 41, 'category_id': 20, 'amount': 3246.3, 'transaction_date': '2025-03-14', 'description': 'Relationship year same.'}] count=None
